,source_name,normalized_url,review_source_id,reviewer_source_id,brand_name,product_name,product_source_id,review_date,review_rating,review_content
329,amazon,javycoffee.com,R18PNKXAMZW47B,amzn1.account.AG7JPUYYWDDGXR5KVFG4JXVFDLLQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-25 00:00:00,5.0, I love the flavor and convenience.  I just had some iced with creamer as a treat.  I’ll be using this from now on. 
330,amazon,acuitybrands.com,R1SKTL6QFYS7FE,amzn1.account.AFLQJ3YJKK2EBJYKZMF6DVBNVIIA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-06-16 00:00:00,5.0," I look forward to it every morning, I mix mine with 8 ounces of almond milk over ice. It’s the best latte ever, and low fat and low carb! "
331,amazon,acuitybrands.com,R1ANCXMX7VE1A2,amzn1.account.AH7O6LJ6EINAGX7SDL5DBQUUETWQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-07-08 00:00:00,5.0, Just love! Worth the money! 
332,amazon,javycoffee.com,RF6P6JFKXV75S,amzn1.account.AHG7YPIJAAOYTASUCF6ASDMOIDVA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-14 00:00:00,5.0," My new go to, give it a shot! "
333,amazon,acuitybrands.com,R18J6FMIVSYU1Y,amzn1.account.AEIEJ6GQTBDHF5AN6753EF4HO5AQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-17 00:00:00,5.0, I've tried so many coffee products looking for that perfect flavor and I've finally found it. JOT is rich AND smooth. I'm really enjoying it iced as the weather turns hot! 
334,amazon,acuitybrands.com,R2724DN36E7QTU,amzn1.account.AEHV3LW6LGL3SGL6DIKYFRBTXBEQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-14 00:00:00,5.0," Coffee at its best — perfect pure taste and buzz. Zero brewing time. I love my coffee with cream or oat milk and it’s delicious with both, or without. Don’t mess with other brands — there is no substitute. "
335,amazon,acuitybrands.com,RVBJ9L7E3ZUM6,amzn1.account.AGUVTX7MNIBUXMABAZBKCOPX3BPQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-21 00:00:00,5.0," I am a huge iced coffee fan, and I was really anxious to try Jot instead of going through the whole process of making iced coffee in my coffee pot. I mixed the Jot with half water and half almond milk, added a splash of real milk, some simple syrup, and some ice, and I was good to go! The taste was so smooth, with nary a hint of bitterness. I am so glad I decided to try Jot, and am so pleased with it! Next I will try it as a hot beverage. "
336,amazon,acuitybrands.com,R28T333KNSMQ9V,amzn1.account.AEAOTD7BRIVHAI57J276NP7X54DA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-06-22 00:00:00,5.0, Very smooth with a great taste. I usually cannot tolerate black coffee but I can drink this everyday black no problem. Love it! 
337,amazon,acuitybrands.com,R309T2AUQC2TUE,amzn1.account.AFDDIJV5UWYQFAETJWD4OLRUNQEQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-06-06 00:00:00,5.0, Amazing alternative to instant coffee when I need a quick cup.  Lasts a long time in the fridge.  Love it. 
338,amazon,acuitybrands.com,R1ZUWX3BJ3T6UA,amzn1.account.AEVHCHFGOPEYEEMC2E6W73VVBTDA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-17 00:00:00,5.0, This stuff is so so tasty and really easy to use to make all sorts of different coffee drinks. Love the coffee and the company. The fact that they ethically source their coffee beans and use sustainable packaging is so important! Excited to see this available on Amazon now! 
339,amazon,acuitybrands.com,R1X9DGHIQH3XQ5,amzn1.account.AEKSAGP54SNOOBHKR35CEK465RGA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-04 00:00:00,5.0," Definitely an energizing add-in for my morning protein smoothie before or after workouts! A tablespoon is Jot is more than enough for flavor and jolt of caffeine! Here's a protein smoothie cheat sheet: - 1 box of Orgain 20g Plant-based Chocolate Protein Shake - 1/2 cup of Everyday 365 Organic Tropical Fruit Medley - 1 Organic fair trade banana - 1/2 cup of water - 1 tablespoon of Jot! - 1 tablespoon of Santa Cruz organic dark roasted creamy peanut butter Toss it all in blender, and blend on HIGH for about 3 minutes! Enjoy! Yields enough servings for two or enough for a liquid breakfast. "
340,amazon,acuitybrands.com,RXGC2LE90ICCD,amzn1.account.AGXHRW653B6KYSWCDHIETSL5F6BA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-06-21 00:00:00,5.0," I can not explain how much I love this product…. My first bottle I called the tester because everyone in my family had to try it because I fell in love with it and so did they now everyone my mom, my sister, and my sister in law have a bottle of their own!!! I truly recommend that anyone that likes coffee gives it a try it’s like having a Starbucks in a mini bottle…. "
341,amazon,javycoffee.com,R2ZVAWQL49M2NY,amzn1.account.AH3VC5A66EIUENBFCFUYQTSYNDZQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-06 00:00:00,5.0, So easy to use and make a cuppa! 
342,amazon,acuitybrands.com,R12RC94AZF25IE,amzn1.account.AGLXYFVYKS7TN3O77IGUI2WUZEMQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-27 00:00:00,5.0," I love how easy it is to make a cup of coffee anywhere!  I also love the flavor of the coffee.  It is full bodied, but not bitter. "
343,amazon,javycoffee.com,R34TFADFCVWU8K,amzn1.account.AFJZZDYJ7KO5B5W7IUPLVHNFGLCA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-08 00:00:00,5.0, I use this for making homemade iced coffee. It's great! 
344,amazon,javycoffee.com,R2VGFBEE8DX3O,amzn1.account.AGXFYD62J6MNA66PCEOZ6GBDMF4A,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-24 00:00:00,5.0, So good!! I ran across an add on Instagram and decided to give it a try after reading all of the good reviews.  I received it today and try it for the first time with vanilla almond milk. It was very good! Tomorrow I’m going to mix it with cold water and add a little creamer. I can definitely see myself ordering more in the future and ditching the other coffee that I buy 
345,amazon,javycoffee.com,RAAKE719VI9L5,amzn1.account.AG75ZA6ULGF7UE3JDRUJW7LCIXGQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-02 00:00:00,5.0," I am never going back to my local cafe this stuff is sooo warm, smooth and flavorful. I will certainly be ordering more! I feel so energize after just one cup. It seriously takes coffee to the next level! 5 stars! "
346,amazon,javycoffee.com,RQW800GMHU9WS,amzn1.account.AGNDIQLF4EGOSGRETDQ2YFML2CYA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-10 00:00:00,5.0, Delish!  Ready to go out of the bottle.  I like my coffee a little weak.  Now I don’t have to wait for my hubby to want coffee so I can make a second cup outta his  pod. ☺️ 
347,amazon,acuitybrands.com,RCVJ9PNXYL90F,amzn1.account.AHJRR4NDJZQABVO2KWOLYDJ7JPSA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-02 00:00:00,5.0, I can make coffee shop quality drinks in a minute from my home. You can’t beat the price for how many drinks you can make. I’ve been using for a couple months now and I’m definitely hooked. 
348,amazon,javycoffee.com,R37N9OD9UI4GK3,amzn1.account.AH3CCX7MNB4PGVFBCVFZTFS5SVFQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-06 00:00:00,5.0, This is my second bottle now... I have my coworkers hooked on it as well... so good! 
349,amazon,javycoffee.com,R3GJQHWU8B4N4N,amzn1.account.AFEKUX4TWUYZ3QLBACBDTLHZQ7RQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-02-15 00:00:00,5.0," First impression and first cup was super tasty, the coffee tastes soft and smooth. There's no bitterness which I find often in coffee concentrates so already getting a big plus for that. They say you can drink it both hot and cold. So far I only tried it with iced coffee and regular milk. Definitely will be trying more options and giving updates. "
350,amazon,javycoffee.com,R2TP1PK4L41GP,amzn1.account.AHRQ7K2XYTMIDHR5M4PJAV6IYM6Q,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-04 00:00:00,5.0," I've never used a product like this, so I can't compare, but I think it is genius. I personally buy ready-made cold brew coffee that comes in 48 oz bottles. When I go away on the weekends, I’m always bringing these heavy bottles of coffee with me. I love that this is concentrated and takes up a small spot in my cooler! The taste is excellent, and I'm thrilled to have found Javy! "
351,amazon,acuitybrands.com,R1WMCCTHIDLN4G,amzn1.account.AHHOFZAU7IQB2H6ZJYABU56AT6QQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-07 00:00:00,5.0, Super easy to make perfect copy every time! 
352,amazon,javycoffee.com,R32ZJ2HY481YNA,amzn1.account.AFK6WGFBSBW6B6QOAPCL7KGZ6WSA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-10 00:00:00,5.0, Delicious and convenient. I’m hooked now! 
353,amazon,javycoffee.com,R1EKR50EYNAP90,amzn1.account.AFRRZ2B6NWWVF4WMLYKSH75ZZ6IQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-11 00:00:00,5.0, Great coffee 
354,amazon,acuitybrands.com,R2B7JQUUNSS7XN,amzn1.account.AE372VSXQ2UEGQAX3BUUBKPI4QEQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-21 00:00:00,4.0," This coffee concentrate is pretty good. I love the size of the bottle and how easy it is to prepare of cup of coffee. I am a straight black coffee kind of want so I just add this to ice cold water or hot water. I sometimes add sweetener, and sweetener does taste pretty good with Jot. The taste of Jot is very smooth. It is strong like it claims to be. It does have similar to taste to cold brew coffee, but the ending taste is better (not sure how to describe that). I think this is also a good traveling coffee too because all I would need is this bottle and water! I give it 4 stars because I do love the smell of roasted/freshly brewed coffee, and I don't get that satisfaction from Jot. "
355,amazon,javycoffee.com,R32K6KCT4ZLUK8,amzn1.account.AGCKPICULXA5OH3IH7WSILUC7XDQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-07 00:00:00,5.0," A self-admitted coffee addict, I did have some reservations about ordering JAVY, thinking how could they do it without it being weak or bitter. I typically drink cold brew, and that is to cut down on acidity. But this micro dose stuff is AMAZING! All the strength that I get from my cold brew, but less fuss, less mess, and if I want to switch it up for a hot coffee... YES I CAN! Totally worth every penny!!! "
356,amazon,javycoffee.com,R2BTPZHLP98XUT,amzn1.account.AECPBAUM2H7GOAJERZJSAOWE7AJQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-02-19 00:00:00,5.0," I love iced coffee but don’t always have fresh, cooled coffee to make it.  This is EXCELLENT hot or cold.  Highly recommended! "
357,amazon,acuitybrands.com,RGXRLAH1NQ1NU,amzn1.account.AH42OGKASC4PLVT4YWMZD76UYFWA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-31 00:00:00,5.0," I’m going on lots of road trips and camping trips this summer and this little bottle is so convenient! I love how I can mix it with water, milk, or oat milk and have a fantastic coffee in seconds. The flavor is so much better than I expected, like a coffee shop cold brew. And despite being super strong, I do not get coffee jitters or anxiety. I will absolutely be buying this again, I’m hooked! "
358,amazon,acuitybrands.com,R65EUYM4FVHGW,amzn1.account.AGMTM4GCZUQ6GRQGEXLCP2AOR5QQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-22 00:00:00,5.0, Jot has made it so easy for me to get my afternoon coffee fix in. The possibilities are endless with this stuff but I love drinking it over ice with some oatmilk! 
359,amazon,javycoffee.com,R2YQC54VJASIJ0,amzn1.account.AHG4HRYVOH5VXFEZZ2FZY3VZNHTA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-01 00:00:00,4.0," I love that I can customize the strength to my liking, and the taste is so smooth and delicious. "
360,amazon,javycoffee.com,R24VMSJKHOBUV6,amzn1.account.AH43AV4YTYCGFX2GA5EUD7S7NL5A,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-25 00:00:00,5.0, this coffee concentrate is better than any bottled cold brew. I drink it every morning with a protein shake and i love it so much! 10/10 recommend! 
361,amazon,javycoffee.com,R3FTL5YWTT0RDS,amzn1.account.AERLY2PT4YHQZ47D6B3AHKVGLXVQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-11 00:00:00,5.0, Great flavor and will save so much money not buying the prebottled cold brew at the store! 
362,amazon,acuitybrands.com,R1RR2L122HU7ND,amzn1.account.AFXUF4S3TFRZBH7DCUFFPKXAQNNA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-08-01 00:00:00,4.0," Tastes good. Very convenient to use, great for travel. A bit pricey compared to competitors. Bought this based on recommendation from youtuber Thomas Delauer. I would probably buy again, only if it was on sale. "
363,amazon,acuitybrands.com,R2WHH5YEPD4U0,amzn1.account.AEBLPQSXLKCLCHFRKPEC3B4XCCZA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-08-01 00:00:00,4.0," This is particular useful when mixing with cold drinks in the morning.  However, it does simply does not keep me awake/give me a rush like hot coffee products.  For some unknown reason hot coffee products pick me up a LOT MORE than cold coffee product delivery .... NOT MATTER WHAT THE STATED CAFEINE DOSAGE.  Note I am old - in my late 60s ... with a lifetime of caffeine abuse in the military:) I can drink stuff and then take a 2-3 hour nap in the morning. If you are much much younger, you may do a lot better with this product.  It has a great flavor and is VERY convenient. "
364,amazon,acuitybrands.com,R31RWKGJ71LLJ4,amzn1.account.AGI6UZ2HCFXBP6HL7XHGJBBUYEQQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-06-11 00:00:00,5.0, The aroma of Jot is intoxicating— hints of chocolate.  Jot makes a great cup of coffee and I can’t wait to add some to my next batch of brownies! 
365,amazon,javycoffee.com,R2TN5CPY5ZQBV4,amzn1.account.AFZPV44L3XSU6WYR3UJXRGXKD4DA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-10 00:00:00,5.0, I love the ice coffee with this. Make it quick and easy. With spring and summer coming this is the go to drink. 
366,amazon,javycoffee.com,R4H31SY96NBTP,amzn1.account.AFQPSWWJP2R2PXNC5RCINEMWRIBQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-01-26 00:00:00,5.0, Would recommend 100/10! I saved so much time in the morning. I hate mornings.... but I love my iced coffee so I’m so happy that I can make any type of coffee I want right front my home. No more waiting in drive through lines. Especially with how the world is right now! I don’t have to interact with anyone. Thanks Javy! 
367,amazon,acuitybrands.com,R2S9ZX03U4G2B2,amzn1.account.AFJIKZZRVM6OEVJK3EAIOXSYOUYA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-08-01 00:00:00,5.0, 2 tablespoons and some sugar-free vanilla syrup in a Sbux venti iced cup with milk and some ice. So easy and tasty!! So EASY!! 
368,amazon,acuitybrands.com,R3U76XRVTNBIMS,amzn1.account.AHRSMXR6PO4HOTGLZKDXQDXYGLOA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-06-02 00:00:00,5.0, This stuff is great for when you live life on the fly.  Easy to make and taste great. 
369,amazon,acuitybrands.com,R1M6UL1H6YO9B9,amzn1.account.AE3FPONQNCXMCCI5AU7Y5GBTR5RA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-08-04 00:00:00,4.0," I really like it, but I wanted it to be a little stronger. It get somewhat watered down. "
370,amazon,javycoffee.com,R3DXOPUM5YCPON,amzn1.account.AFMU5W5BGJCX7AHU3ACXON4SB76A,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-21 00:00:00,5.0, What can I say? It tastes great and is easy to make! Just the thing when you need a quick pick me up on the go. Worth every penny... 
371,amazon,acuitybrands.com,R2R1CJFZB0QJPO,amzn1.account.AHXENN7OW2WXMQ45VC34KVMY3XQA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-28 00:00:00,5.0," It's so convenient, I just throw it in my bag and off to work I go, once I get to work I stop at the water dispenser grab hot or cold water in my cup a pump of creamer and a table of jot and I've got a fresh hot or cold cup of coffee. If I choose cold coffee for the day I jut grab some ice from the freezer and toss it in. It is very smooth coffee and I dont get the acidic taste that I do with most coffee and it mixes in well, there is no sludge at the bottom of the cup. I work 6 nights a week, 12 hour shifts in the medical field and would highly recommend this product, it has gotten me through many of my long shift. "
372,amazon,acuitybrands.com,R2P4GSYFT9MD6F,amzn1.account.AHH7HVPVKOPMYI7WRIDGE2D5KWXA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-09 00:00:00,5.0, What a fantastic product! High quality taste and thoughtful packaging. Would highly recommend! 
373,amazon,javycoffee.com,R1KCRQDINZF5H4,amzn1.account.AFTQD5ZGR3ULRQ2I756YHM3KJKKA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-22 00:00:00,1.0," If you want a coffee concentrate, this aint it. Tastes like gas station coffee filtered through an old gym sock then watered down. Even went above the recommend teaspoons in hopes to taste some actual coffee and all i got was darker gym sock water. Its a no from me, dawg. "
374,amazon,acuitybrands.com,RZDTF7YZURA0A,amzn1.account.AEVRKW6FXZ4STZWHGWUG3VTTB5NA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-06-17 00:00:00,5.0," I don’t go a day without it! Literally my morning ritual I add ice, caramel and do 3/4 milk and the rest water and it’s amazing! 10/10 for sure! "
375,amazon,javycoffee.com,R357TGM71LQPCQ,amzn1.account.AFABKVI2EXYYIBSALGZXKSMG4A4Q,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-02-01 00:00:00,5.0," I've been looking for a good tasting coffee concentrate for a loong time now. I love the idea of how fast it is to make and that you don't need to go to starbucks whenever you want iced coffee. Literally all of the concentrates I've tried so far tasted acidic to me! Some less some more but that acidicity was always there and I just can't stand that! And then, I found this liquid concentrate and OMG! the taste is the smoothest I've ever tried, it's rich, not watered down and not acidic at all. I'm not a big fun of any fancy coffees so I just mix 1 teaspoon with a little milk, a little water, a buch of ice and drink it literally every single morning. Definitely ordering next bottle soon "
376,amazon,javycoffee.com,R2PQYF33ZBS8MT,amzn1.account.AH4ECD324VFH2SZMXNL5YRUBPPAA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-18 00:00:00,5.0, I was looking for something more affordable that was in a cold coffee form and this is perfect. 
377,amazon,javycoffee.com,R1EZ5K2HY6Y21Z,amzn1.account.AFWLMC32W3G6Y7RCA6GIIIETE4TA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-05 00:00:00,5.0, This is a fantastic product. I add it to my coffee every morning! 
378,amazon,javycoffee.com,R3RUW9ICW5AJKN,amzn1.account.AEZIISPGCTAL3HOS2MSJLBTSRS6Q,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-03 00:00:00,5.0," Keurig, Ninja, pour-over, French press, cold brew - I've tried them all. Cold brew was a winner for a while, but sometimes you just want a hot cup of coffee. Versatility and convenience is where these microdose concentrates shine. I tried Jot first, and it was good, but Javy tastes better, lasts longer for me, costs less, and is available on Amazon. Can't beat it! "
